Activity ID,Activity Date,Advisor ID,Lead AM,Activity Type,Description,Product
4eb5a022-3317-4df6-9d72-df4a52fd65d6,2024-11-20,SalA045,Sales AM 1,Outbound Call,Analysis of Emerging Markets Fund,Real Estate Fund
70fef883-822c-4261-bfe6-d25856609101,2024-06-26,SalA045,Sales AM 1,Meeting,Voicemail regarding market trends,Real Estate Fund
83ac118d-4a1c-4be4-bd75-b922e1e4f4a1,2024-12-20,SalA045,Sales AM 1,Voicemail,Voicemail regarding market trends,Global Equity Fund
05562cc2-8bdc-4791-a296-f9d1c2dc23b1,2024-11-08,SalA045,Sales AM 1,Inbound Call,Call to discuss portfolio diversification,Real Estate Fund
317c28c3-54d5-4ca9-96fb-9c84e31f2241,2024-10-16,SalA045,Sales AM 1,Inbound Call,Call to discuss portfolio diversification,ETF
ea5caeb7-c453-4312-a0eb-0b4c87096523,2024-11-25,SalA045,Sales AM 1,Meeting,Follow-up on Fixed Income opportunities,ESG
498284f5-cfa4-4d7c-b044-b846a707f0fe,2024-09-01,SalA045,Sales AM 1,Meeting,Meeting related to ETF,ETF
d8920e58-88fd-418a-9654-778faa0a2c76,2024-07-16,SalA045,Sales AM 1,Email,Discussion on ESG strategies,Global Equity Fund
e67a9822-6e65-4cb8-81bc-c26f89367657,2024-09-15,SalA045,Sales AM 1,Outbound Call,Call to discuss quarterly performance,Global Equity Fund
c453098a-42d5-42a9-9c31-7f94ca44d637,2024-10-30,SalA045,Sales AM 1,Inbound Call,Presentation on Real Estate Fund,ESG
43c5b28e-489a-40c1-9ccf-c838fa3596fb,2024-07-16,SalA045,Sales AM 1,Voicemail,Presentation on Real Estate Fund,Fixed Income
917b6d68-de6f-4c6d-ac6c-0ab80391654d,2024-08-05,SalA045,Sales AM 1,Inbound Call,Presentation on Real Estate Fund,ESG
fee25a15-23b0-4aa4-a486-4d77fb370ab6,2024-06-14,SalA045,Sales AM 1,Inbound Call,Meeting related to ETF,ETF
861be3cc-0386-417e-9d86-7417c82675f6,2024-07-26,SalA045,Sales AM 1,Email,Analysis of Emerging Markets Fund,ETF
6e82ddc4-1f3f-42af-8e04-cb0c4568c48d,2024-12-17,SalA045,Sales AM 1,Email,Voicemail regarding market trends,ETF
048cff17-6656-4d0e-8007-2c956dce6fca,2024-09-04,SalA045,Sales AM 1,Email,Discussion on ESG strategies,Real Estate Fund
8fdd132d-8fd4-4d7a-8599-1a164aac7821,2025-01-01,SalA045,Sales AM 1,Inbound Call,Meeting related to ETF,ESG
12e7fd01-3bce-4a33-b2eb-ca8321d716e4,2024-12-10,SalA045,Sales AM 1,Voicemail,Voicemail regarding market trends,ETF
bd50e5f6-69fa-4440-9f34-1005f867370b,2024-12-19,SalA045,Sales AM 1,Voicemail,Call to discuss portfolio diversification,Fixed Income
82cb7940-9916-4d6e-9698-8a8fe56c885e,2024-10-09,SalA045,Sales AM 1,Inbound Call,Follow-up on Fixed Income opportunities,Real Estate Fund
dc395758-1eeb-4b3a-8a38-5c1d52983e02,2024-09-18,SalA045,Sales AM 1,Inbound Call,Strategy meeting regarding Global Equity,Fixed Income
8272d543-7627-4cda-b92e-f7e8c9f4b298,2024-12-04,SalA045,Sales AM 1,Meeting,Meeting related to ETF,ESG
eb8d4f84-7681-46b2-ae19-103aaa2cb3f9,2024-08-14,SalA045,Sales AM 1,Outbound Call,Meeting related to ETF,ESG
32e51198-53d6-4005-9399-e66f9ff11e23,2024-11-08,SalA045,Sales AM 1,Outbound Call,Follow-up on Fixed Income opportunities,ESG
976b3a97-bce2-4de9-b085-e6a435a1e272,2024-06-24,SalA045,Sales AM 1,Inbound Call,Strategy meeting regarding Global Equity,Fixed Income
21c48030-3542-4b7f-a251-59fafabb82c3,2024-06-08,SalA046,Sales AM 1,Outbound Call,Email follow-up on investment ideas,ETF
2a2d9637-f805-4e36-8877-1b4a56a1bc61,2024-06-01,SalA046,Sales AM 1,Email,Strategy meeting regarding Global Equity,Fixed Income
3f98f126-b773-4856-99e1-b04ba5d68efa,2024-07-30,SalA046,Sales AM 1,Inbound Call,Analysis of Emerging Markets Fund,Real Estate Fund
ee0b75d3-43a3-4616-b0c3-6a90da89f287,2024-08-23,SalA046,Sales AM 1,Voicemail,Presentation on Real Estate Fund,Global Equity Fund
12380dbf-4041-494a-b696-29dba2230b6d,2024-09-04,SalA046,Sales AM 1,Email,Normal phone conversation,ESG
1a0cc5f0-3523-434e-856c-6cb3ef27dc0f,2024-11-29,SalA046,Sales AM 1,Outbound Call,Email follow-up on investment ideas,ESG
5a48e2e4-5caf-4381-bfe2-90015de92506,2024-06-18,SalA046,Sales AM 1,Inbound Call,Meeting related to ETF,Fixed Income
70535240-6d58-488e-aeac-e8082b82c9cd,2024-10-22,SalA046,Sales AM 1,Voicemail,Discussion on ESG strategies,Global Equity Fund
51838045-ae2d-41ed-8d5b-2a0b24ec5444,2024-06-06,SalA046,Sales AM 1,Email,Discussion on ESG strategies,ESG
dcc94500-e570-44dc-a8a5-a6b89bf18b3d,2024-10-28,SalA046,Sales AM 1,Email,Discussion on upcoming product launches,Global Equity Fund
932aac94-e164-4c4d-af23-c864143570fc,2024-07-19,SalA046,Sales AM 1,Outbound Call,Normal phone conversation,ESG
104e032b-f17b-41c3-a701-e2a32756168b,2024-11-17,SalA046,Sales AM 1,Meeting,Discussion on upcoming product launches,Global Equity Fund
d855ee9c-dcb7-4420-bba7-e327a0bc8071,2024-06-22,SalA046,Sales AM 1,Meeting,Voicemail regarding market trends,ETF
2d60f2d8-116e-4e55-a01c-433536451ab4,2024-08-19,SalA046,Sales AM 1,Inbound Call,Webinar feedback collection,ESG
7bd4e0da-1c51-4153-90bb-7585ec2c9fcf,2024-07-05,SalA046,Sales AM 1,Meeting,Strategy meeting regarding Global Equity,Global Equity Fund
8183a7d7-ff4c-4ee3-923a-c83560e1bc24,2024-11-11,SalA046,Sales AM 1,Outbound Call,Email follow-up on investment ideas,Real Estate Fund
2ef66ba0-d431-48f4-9809-94faf5cab32a,2024-10-08,SalA046,Sales AM 1,Outbound Call,Meeting related to ETF,Fixed Income
71310919-4875-49bf-a669-0e113fa536be,2024-09-01,SalA046,Sales AM 1,Voicemail,Follow-up on Fixed Income opportunities,Real Estate Fund
ef0724ac-b67e-4ac2-a08c-3da667c845b6,2024-12-10,SalA046,Sales AM 1,Email,Voicemail regarding market trends,ETF
882f1b83-86d3-4d1b-aab3-ef9238495efe,2024-09-23,SalA046,Sales AM 1,Outbound Call,Email follow-up on investment ideas,Real Estate Fund
3fb92c24-9127-4e8b-9cd3-cd9e2997a058,2024-08-01,SalA046,Sales AM 1,Outbound Call,Call to discuss portfolio diversification,Global Equity Fund
8836ebc7-6817-428e-94c5-b4222ab19e72,2024-06-07,SalA046,Sales AM 1,Meeting,Discussion on upcoming product launches,ESG
b2d1109d-6508-4667-8667-00b6e544c10b,2024-09-17,SalA046,Sales AM 1,Voicemail,Strategy meeting regarding Global Equity,Real Estate Fund
1fdcedd4-f8c1-4711-ab6f-ddc156294eaf,2024-12-19,SalA047,Sales AM 1,Outbound Call,Email follow-up on investment ideas,ETF
2cabd9a7-e6e2-48bf-ae72-3346d198faf6,2024-10-06,SalA047,Sales AM 1,Voicemail,Normal phone conversation,ETF
014365cf-1a19-4ef8-b519-cc472a9c0a8d,2024-06-06,SalA047,Sales AM 1,Email,Discussion on upcoming product launches,Real Estate Fund
eaba6ee6-5bab-4880-8f61-60ac8e9868b1,2024-10-27,SalA047,Sales AM 1,Voicemail,Normal phone conversation,ETF
7d331afd-56a7-4569-a1d7-6e2cebd70a5b,2024-11-22,SalA047,Sales AM 1,Email,Normal phone conversation,ETF
6b347682-16f1-4edc-aa8c-543a9ef00714,2024-06-05,SalA047,Sales AM 1,Inbound Call,Email follow-up on investment ideas,ETF
4eb0da62-24e3-4f9b-956d-3bbb2747cdc0,2024-06-09,SalA047,Sales AM 1,Email,Voicemail regarding market trends,Fixed Income
b0c7f7a8-68d3-4239-b8c7-70d0fbbfddb5,2024-07-09,SalA047,Sales AM 1,Outbound Call,Analysis of Emerging Markets Fund,Real Estate Fund
2bbfbd6a-2e1c-4787-acc9-263c7e9cded1,2024-12-22,SalA047,Sales AM 1,Voicemail,Webinar feedback collection,ETF
9da3b178-8f08-46c9-a855-5f70a02892b0,2025-01-03,SalA047,Sales AM 1,Voicemail,Call to discuss quarterly performance,ESG
084d06b6-3a2f-4610-91f9-e2bcab7e28a4,2024-11-10,SalA047,Sales AM 1,Outbound Call,Webinar feedback collection,Real Estate Fund
7fe53dd0-c97d-4230-bdd4-368947a3d8a8,2024-06-17,SalA047,Sales AM 1,Outbound Call,Meeting related to ETF,Fixed Income
f69904fc-bd2c-4729-91d0-e11a0261a4b9,2025-01-02,SalA047,Sales AM 1,Meeting,Meeting related to ETF,ESG
01e0347f-a605-4bb2-b9d7-0f8ad51723df,2024-12-05,SalA047,Sales AM 1,Outbound Call,Follow-up on Fixed Income opportunities,Global Equity Fund
346fb7e8-4efc-4241-a64c-b3587d7a4df0,2024-07-29,SalA047,Sales AM 1,Email,Webinar feedback collection,Global Equity Fund
c2bb80af-79f2-4b15-91c1-c6a7696868b8,2024-11-29,SalA048,Sales AM 1,Inbound Call,Email follow-up on investment ideas,ETF
38c18681-667e-4e70-bdf5-e7309ef5a7e4,2024-09-05,SalA048,Sales AM 1,Outbound Call,Discussion on ESG strategies,ETF
a92b29f3-7a0f-4215-8c58-b9e929ed5767,2024-09-28,SalA048,Sales AM 1,Outbound Call,Presentation on Real Estate Fund,Fixed Income
c600b4d0-9c8e-4ef3-af6c-d1101903fbd2,2024-12-14,SalA048,Sales AM 1,Outbound Call,Email follow-up on investment ideas,Global Equity Fund
cc4391ce-3057-42c7-b09c-6515fd875fb1,2024-08-31,SalA048,Sales AM 1,Inbound Call,Follow-up on Fixed Income opportunities,Global Equity Fund
f3505f32-6ade-4594-ba17-ded3e8004418,2024-10-14,SalA048,Sales AM 1,Email,Voicemail regarding market trends,ESG
4cfda269-2eeb-45f0-a097-5f1b210c0f1c,2024-09-05,SalA048,Sales AM 1,Outbound Call,Call to discuss quarterly performance,Global Equity Fund
601c8005-30f4-4908-a6b3-f6c4747d1fb7,2024-10-05,SalA048,Sales AM 1,Inbound Call,Discussion on ESG strategies,Real Estate Fund
6b316e0f-6286-4cdf-a3bb-37db0bd90296,2024-10-02,SalA048,Sales AM 1,Inbound Call,Voicemail regarding market trends,Global Equity Fund
0a90c6c2-d145-4961-9892-6f1beb526c80,2024-12-03,SalA048,Sales AM 1,Email,Normal phone conversation,ESG
96e60a5c-da79-40af-93c6-d8a8a721a36e,2024-07-27,SalA048,Sales AM 1,Voicemail,Discussion on upcoming product launches,ESG
c3768cd1-f99f-43ad-a8a4-a08b2b4a2517,2024-07-11,SalA048,Sales AM 1,Email,Strategy meeting regarding Global Equity,ETF
a757e24c-78d9-48b4-8e1b-ebd7e73d4cd3,2024-09-05,SalA048,Sales AM 1,Voicemail,Voicemail regarding market trends,ETF
c7f97aa7-10af-46c8-9970-ece010b2181d,2024-09-10,SalA048,Sales AM 1,Outbound Call,Call to discuss portfolio diversification,ETF
79ff37b4-ba5d-4593-a827-7ec94257fc96,2024-09-03,SalA048,Sales AM 1,Inbound Call,Discussion on upcoming product launches,ETF
cce5a064-c30a-4c5e-bb5f-0c8a2f125d15,2024-11-17,SalA048,Sales AM 1,Voicemail,Discussion on ESG strategies,ESG
6d4d6658-aa17-4112-a8b4-3f1a0bf1e20c,2024-07-02,SalA048,Sales AM 1,Email,Presentation on Real Estate Fund,Real Estate Fund
00d7f3cf-1592-4dc5-8fdb-321f37fa55d5,2024-06-24,SalA048,Sales AM 1,Voicemail,Call to discuss quarterly performance,ETF
d4232751-db25-4dc1-ac44-f13410e4ba33,2024-09-29,SalA048,Sales AM 1,Outbound Call,Analysis of Emerging Markets Fund,ESG
9ce48287-3a55-4234-806e-ff4b8021e6fa,2024-07-28,SalA048,Sales AM 1,Inbound Call,Call to discuss portfolio diversification,Real Estate Fund
d51a47ad-c181-4db6-b515-4e872b5852c0,2024-08-22,SalA048,Sales AM 1,Inbound Call,Analysis of Emerging Markets Fund,Fixed Income
dd03b8e5-67dd-42bf-942b-9da95f0816fb,2024-12-06,SalA048,Sales AM 1,Outbound Call,Discussion on upcoming product launches,Global Equity Fund
76fe48d4-5a7f-489c-846d-1b2a72185243,2024-07-11,SalA048,Sales AM 1,Email,Normal phone conversation,ESG
b3fda554-7dbf-4be0-b0c5-0081d9ce4156,2024-07-21,SalA048,Sales AM 1,Voicemail,Discussion on ESG strategies,ETF
f46091a6-8d84-47cb-b8ff-dab6e167e4f1,2024-10-09,SalA048,Sales AM 1,Email,Meeting related to ETF,Real Estate Fund
57570120-50fb-4089-be69-f11828691253,2024-12-20,SalA048,Sales AM 1,Inbound Call,Meeting related to ETF,Fixed Income
8588fdf0-84ba-4d11-9825-ccd0e256b1a5,2024-11-04,SalA048,Sales AM 1,Voicemail,Call to discuss portfolio diversification,ESG
1f8b9aa1-f3b1-4953-b557-9dc56aea4f6a,2024-06-13,SalA048,Sales AM 1,Voicemail,Normal phone conversation,Real Estate Fund
ef9d500e-00ea-4383-aec0-21f7fcb74dd4,2024-07-18,SalA049,Sales AM 1,Meeting,Discussion on ESG strategies,Global Equity Fund
4dc24d53-7d15-44fa-9b91-dcec53d6cb95,2024-06-06,SalA049,Sales AM 1,Inbound Call,Call to discuss portfolio diversification,ETF
5522d085-0c3b-4e8e-acbe-78d4af61dfa9,2024-07-19,SalA049,Sales AM 1,Meeting,Normal phone conversation,Fixed Income
4b1146a4-81a1-471f-974d-cfb892c01eed,2024-10-25,SalA049,Sales AM 1,Meeting,Call to discuss quarterly performance,Global Equity Fund
5100e33f-7fb1-4be2-96f8-f73453f260b9,2024-10-07,SalA049,Sales AM 1,Inbound Call,Discussion on ESG strategies,ESG
79409ff7-2a4b-41ac-91be-e30522d4cf6e,2024-12-21,SalA049,Sales AM 1,Email,Strategy meeting regarding Global Equity,Global Equity Fund
f233d64c-20fb-4054-8451-7fd28eb02be2,2024-10-07,SalA049,Sales AM 1,Outbound Call,Presentation on Real Estate Fund,Global Equity Fund
69e0907c-a46e-4573-b5c5-32c7483c31ba,2024-12-19,SalA049,Sales AM 1,Email,Discussion on upcoming product launches,Global Equity Fund
cc5e90a7-d5e4-469f-a4a8-e10b9ef3b9a9,2024-10-25,SalA049,Sales AM 1,Email,Discussion on upcoming product launches,Fixed Income
1549c811-0afd-4b8e-b4eb-fd70e6230e5b,2024-07-03,SalA049,Sales AM 1,Inbound Call,Call to discuss quarterly performance,Fixed Income
9802c1ee-828d-4d11-aaf5-d66239562332,2024-10-16,SalA049,Sales AM 1,Meeting,Presentation on Real Estate Fund,Fixed Income
57ba5aef-71cd-4b46-b5bf-10faeeb682f7,2024-12-30,SalA049,Sales AM 1,Outbound Call,Strategy meeting regarding Global Equity,Real Estate Fund
6b2fd44c-58a1-4213-8c9c-f7c5bfe27d43,2024-09-10,SalA049,Sales AM 1,Meeting,Call to discuss portfolio diversification,ETF
69154598-eb09-43c0-8da1-f830d2cd4c91,2024-11-14,SalA050,Sales AM 1,Meeting,Analysis of Emerging Markets Fund,ETF
bfe00c00-7867-4b10-8f3a-5d88d50b9bab,2024-07-21,SalA050,Sales AM 1,Email,Follow-up on Fixed Income opportunities,Global Equity Fund
f41905bd-e4bd-46fa-b2a4-386ab6d4f54b,2024-09-28,SalA050,Sales AM 1,Outbound Call,Email follow-up on investment ideas,Real Estate Fund
3f80907f-0300-46e9-98c7-945af4e748ff,2024-10-28,SalA050,Sales AM 1,Inbound Call,Email follow-up on investment ideas,Real Estate Fund
43eb99f9-23a7-4b9c-8603-7e0e3954f788,2024-08-19,SalA050,Sales AM 1,Voicemail,Webinar feedback collection,Fixed Income
c44bc710-1976-41a9-b535-28de7945db6c,2024-09-07,SalA050,Sales AM 1,Meeting,Follow-up on Fixed Income opportunities,ESG
17dc1543-6424-4fa9-bd9c-cb5dd52f1973,2024-06-27,SalA050,Sales AM 1,Meeting,Meeting related to ETF,Global Equity Fund
3e995821-e995-468e-8b39-4c8f17835981,2024-12-16,SalA050,Sales AM 1,Voicemail,Presentation on Real Estate Fund,ESG
43f06ca4-878d-4923-97cf-6e09f534ae4a,2024-06-16,SalA050,Sales AM 1,Outbound Call,Discussion on ESG strategies,Fixed Income
a70ddaa5-f851-4817-a9c6-2b3777b85d54,2024-09-07,SalA050,Sales AM 1,Voicemail,Analysis of Emerging Markets Fund,ETF
e6eb731b-f1ce-4c81-9692-7ec8119e366d,2024-09-02,SalA050,Sales AM 1,Voicemail,Webinar feedback collection,ESG
b478c06f-0927-4020-a148-fd06d77a49c9,2024-07-29,SalA050,Sales AM 1,Inbound Call,Call to discuss portfolio diversification,Real Estate Fund
c94511d3-1524-4dd3-9aac-f24f4629805c,2024-06-18,SalA050,Sales AM 1,Email,Follow-up on Fixed Income opportunities,Fixed Income
24931aaa-78fb-482b-8f32-fce0ccf90eae,2024-06-30,SalA050,Sales AM 1,Voicemail,Presentation on Real Estate Fund,Fixed Income
8f424354-ba96-4a13-aa00-c87423adb928,2024-07-01,SalA050,Sales AM 1,Voicemail,Strategy meeting regarding Global Equity,ETF
226fb552-b0a5-4065-a829-b9d1d6d75b51,2024-07-14,SalA050,Sales AM 1,Inbound Call,Call to discuss quarterly performance,ESG
31401355-211e-4855-b2c9-4757b41069dd,2024-10-27,SalA050,Sales AM 1,Voicemail,Follow-up on Fixed Income opportunities,ETF
2dc63c52-f44f-4f00-890b-fd55d125071b,2024-10-01,SalA050,Sales AM 1,Voicemail,Analysis of Emerging Markets Fund,ETF
08c9b5e4-c61e-42e9-a484-6722bfbcbf25,2024-06-02,SalA050,Sales AM 1,Email,Call to discuss quarterly performance,Global Equity Fund
caf847b0-6627-47ce-b77c-be4a1402de81,2024-06-02,SalA050,Sales AM 1,Email,Voicemail regarding market trends,Fixed Income
bcea27e3-2dbe-4409-859b-d2eb8926903d,2024-09-04,SalA050,Sales AM 1,Meeting,Normal phone conversation,ETF
68a5b2a5-689f-49ce-8bc4-c09dd1404d94,2024-12-02,SalA050,Sales AM 1,Inbound Call,Call to discuss portfolio diversification,Global Equity Fund
9ade7633-f730-4b0c-982c-6d0b54d2f723,2024-08-30,SalA050,Sales AM 1,Outbound Call,Discussion on upcoming product launches,Global Equity Fund
25b65f58-f7ca-47d6-ab9a-1647d3682949,2024-06-11,SalA050,Sales AM 1,Email,Voicemail regarding market trends,Real Estate Fund
9138a799-4717-4658-9da6-4675c14645ba,2024-08-10,SalA050,Sales AM 1,Inbound Call,Discussion on ESG strategies,Global Equity Fund
626c57e9-da2e-44b2-b530-80ffe6bb4040,2025-01-06,SalA050,Sales AM 1,Voicemail,Call to discuss portfolio diversification,Real Estate Fund
175f78cb-ff2c-453d-9a8a-2a5241d124f8,2024-08-24,SalA050,Sales AM 1,Voicemail,Voicemail regarding market trends,Real Estate Fund
eea6b89e-070d-470a-a0d4-13d4346c11e7,2024-11-19,SalA050,Sales AM 1,Voicemail,Discussion on upcoming product launches,Fixed Income
6f818a4a-eaea-429c-b3ee-888b950a0b26,2024-07-24,SalA050,Sales AM 1,Meeting,Call to discuss portfolio diversification,Real Estate Fund
d7ccd440-33d5-4603-887b-c4fa66d8c668,2025-01-06,SalA051,Sales AM 1,Email,Voicemail regarding market trends,ESG
856a4918-a064-4e83-a5d3-2b20608f8357,2024-06-03,SalA051,Sales AM 1,Meeting,Discussion on upcoming product launches,Real Estate Fund
b6a01300-cf8c-4345-bb04-8d8115b1ecc0,2024-08-31,SalA051,Sales AM 1,Email,Analysis of Emerging Markets Fund,Fixed Income
87c936c0-3eb2-4010-9aa8-f1e9771d0909,2024-09-16,SalA051,Sales AM 1,Meeting,Discussion on upcoming product launches,ESG
11832612-748c-41e0-bea7-22b2243b9228,2024-06-02,SalA051,Sales AM 1,Voicemail,Analysis of Emerging Markets Fund,ETF
0ae30b01-0ca3-486a-b539-618ea23e63e2,2024-12-13,SalA051,Sales AM 1,Voicemail,Strategy meeting regarding Global Equity,ETF
6c9b1b7c-a1c6-4127-a212-7f0a880adf46,2024-09-18,SalA051,Sales AM 1,Meeting,Call to discuss portfolio diversification,Real Estate Fund
b8fb7e1e-6c14-46d0-9cd6-95b133086f02,2024-06-26,SalA051,Sales AM 1,Meeting,Voicemail regarding market trends,Global Equity Fund
ef5b613f-c36d-4b7f-9313-d91b0bc5cdfc,2024-10-24,SalA051,Sales AM 1,Inbound Call,Meeting related to ETF,ESG
994d9d66-6565-4e1d-883d-bef363d08ee0,2024-08-11,SalA051,Sales AM 1,Voicemail,Discussion on upcoming product launches,Global Equity Fund
54223d44-cb41-4eec-9488-176928b7dea5,2024-06-12,SalA051,Sales AM 1,Email,Call to discuss portfolio diversification,ETF
c1651374-de28-4443-a920-c68cce29dcd4,2024-10-02,SalA052,Sales AM 1,Inbound Call,Normal phone conversation,Fixed Income
9d421412-d046-430f-a14a-e92224e28e37,2025-01-02,SalA052,Sales AM 1,Voicemail,Webinar feedback collection,Global Equity Fund
5709cc5d-42d6-4c5e-8e86-9ea67e829863,2024-07-25,SalA052,Sales AM 1,Inbound Call,Normal phone conversation,Fixed Income
7eecc4e7-f625-4a03-9c90-d7269b8b9b85,2024-08-23,SalA052,Sales AM 1,Inbound Call,Call to discuss portfolio diversification,ESG
141a1dd0-36bf-4b78-b265-6dab0c05f46e,2025-01-01,SalA052,Sales AM 1,Outbound Call,Discussion on upcoming product launches,ETF
26d6561f-e56d-407b-ada1-c24cf5bbd128,2024-10-13,SalA052,Sales AM 1,Email,Voicemail regarding market trends,Fixed Income
6a286fc1-60f9-47d6-b9d2-bd9a7b826026,2024-08-24,SalA052,Sales AM 1,Inbound Call,Meeting related to ETF,Fixed Income
a3bf0d77-4512-4ddf-9759-2b544387f6a9,2024-07-24,SalA052,Sales AM 1,Outbound Call,Discussion on ESG strategies,Global Equity Fund
8e1d9ff9-4d99-4f60-9eaa-eb01c4fddc11,2024-09-01,SalA052,Sales AM 1,Email,Call to discuss portfolio diversification,Real Estate Fund
129472ca-2c06-4dba-8131-dbb6a52d9716,2024-11-15,SalA052,Sales AM 1,Meeting,Webinar feedback collection,Fixed Income
90a43e28-f7bd-4e82-8ad8-3e0d200049ca,2024-12-09,SalA052,Sales AM 1,Outbound Call,Normal phone conversation,ETF
5dbd5d78-ebc7-4952-b8cd-550d1294995c,2024-06-05,SalA052,Sales AM 1,Voicemail,Presentation on Real Estate Fund,Real Estate Fund
b456860f-b8f9-4f3d-b570-9bfc5a3e438b,2024-07-30,SalA052,Sales AM 1,Outbound Call,Webinar feedback collection,Global Equity Fund
a143d706-2662-4b10-a533-77948115ebbc,2024-08-24,SalA052,Sales AM 1,Voicemail,Normal phone conversation,ESG
0eadca94-7f06-45a0-a12d-01788ec9f27c,2024-08-04,SalA052,Sales AM 1,Outbound Call,Meeting related to ETF,ESG
1f1ba5ee-a0dc-4698-bef7-0e8ef2e8c2fc,2025-01-03,SalA052,Sales AM 1,Outbound Call,Discussion on upcoming product launches,ESG
f35a41ed-a8a6-46a0-890a-e74cc67c9ab6,2024-12-11,SalA052,Sales AM 1,Email,Normal phone conversation,Real Estate Fund
fd515df3-75c2-4067-a1f0-fe66590ff91a,2024-10-01,SalA052,Sales AM 1,Meeting,Email follow-up on investment ideas,ESG
f89f1a1d-6bb3-4c6e-8c14-a733fbee9c0d,2024-11-09,SalA052,Sales AM 1,Meeting,Voicemail regarding market trends,ETF
226135c1-b19b-4488-ac38-579047d2b345,2024-11-16,SalA052,Sales AM 1,Inbound Call,Email follow-up on investment ideas,ESG
2de5b283-79e7-4d4d-ad3b-b68f00a56528,2024-08-03,SalA052,Sales AM 1,Inbound Call,Call to discuss quarterly performance,Global Equity Fund
21bb31ba-b91e-4d01-8b02-6da598cde9ed,2024-11-26,SalA052,Sales AM 1,Meeting,Follow-up on Fixed Income opportunities,ETF
32c0ac5d-bd4d-469b-9a77-da910ff93a1b,2024-08-10,SalA052,Sales AM 1,Voicemail,Presentation on Real Estate Fund,Real Estate Fund
21629021-1158-472e-998c-9bd465d5c89c,2024-08-24,SalA052,Sales AM 1,Meeting,Normal phone conversation,Global Equity Fund
2ee5ec12-c054-4f74-9135-ff9e24d0b122,2024-10-05,SalA052,Sales AM 1,Email,Discussion on ESG strategies,Real Estate Fund
d0dccae1-61e9-4f83-8e30-5a0b09d72ef8,2024-08-27,SalA052,Sales AM 1,Outbound Call,Presentation on Real Estate Fund,Fixed Income
ce4558bb-ba60-4599-86fd-7ebb5acece0e,2024-11-07,SalA053,Sales AM 1,Outbound Call,Discussion on ESG strategies,ESG
16b018a1-a382-4d6c-bbca-4adb444c2970,2024-07-14,SalA053,Sales AM 1,Outbound Call,Call to discuss portfolio diversification,ESG
